SaleID,ExhibitionID,Item,Qty,Price,Date
503,503,pyuk*8Syan,92,687.99,2006-03-13
504,504,%Vh N$xx6g,29,365.9,2006-01-09
505,505,nf3Vsc5@B ,92,580.7,1987-02-14
506,506,hdlfPlwl5r,21,503.48,1954-12-23
507,507,cfKr06ZaAp,29,84.0,1996-02-04
508,508,36NDe%3iA4,11,458.62,1959-02-23
509,509,7Nd5I98R69,60,251.4,1952-10-05
510,510,uy47yoGnP%,60,619.11,2018-07-12
511,511,l*MboW^HNO,9,190.31,2013-12-05
512,512,zWK@VAiFgs,85,361.7,1997-07-10
513,513,ysmMlZ$2$L,46,401.4,1970-08-07
514,514,OhPjpDMcw%,85,527.95,1982-05-26
515,515,K8ZaeE9xXF,86,732.97,1996-03-02
516,516,XRrq0k$5SS,89,972.65,1970-12-16
517,517,Cbs9AFEh5o,18,469.89,1961-08-24
518,518,sWbbUuEAE!,86,310.11,1972-02-14
519,519,jqc0AULh%4,4,23.28,1969-04-28
520,520,5Hn UoNr!*,14,515.5,2013-01-25
521,521,VM5QCj4NL ,63,843.1,1970-06-06
522,522,PFP3AEUx5Z,16,652.28,2019-04-24
523,523,JN%rFL9FB8,93,655.13,1963-04-06
524,524,JKwDIx^06M,65,960.42,1977-05-18
525,525,NqpT*nH#9z,41,214.19,2011-07-16
526,526,QKz!Q*rqp#,75,811.2,2016-06-05
527,527,wZyInjwb0B,11,500.21,1965-07-13
528,528,4dm1o@%bkP,47,162.15,2013-03-20
529,529,jrdfUfuR5@,35,553.96,i99ZyG
530,530,VEMxHUZdXs,16,945.35,1995-12-25
531,531,%RZpCbyD9O,73,948.59,1991-06-04
532,532,LfE0f8bO*m,65,700.17,1989-01-21
533,533,JVdjZpjo39,82,950.63,2009-11-20
534,534,n@n^fQDPve,17,594.18,2020-05-24
535,535,suLs8kTWjA,26,644.68,1955-02-17
536,536,hl4^wHFxk!,76,766.09,2015-09-12
537,537,3NvH%bAjxU,59,111.27,2020-02-01
538,538,UaX75mENoc,81,303.35,2004-02-26
539,539,N8%8$drmnR,91,862.93,1962-08-11
540,540,j80b^PDMxL,9,586.64,1973-06-22
541,541,s2%MZx772J,46,583.7,1987-07-04
542,542, Ea%$C9S66,2,942.2,2008-11-18
543,543,3NKHCIA@zw,56,272.35,2022-10-05
544,544,VuxL8N2yy&,52,718.1,1983-12-23
545,545,OmQujkDMMN,99,490.96,1974-06-24
546,546,XXxpNsSUcq,10,99.79,1966-03-24
547,547,x!haRx8Q58,38,745.6,2008-07-05
548,548,zaiy*abN$C,68,39.21,1963-02-09
549,549,SAtbyiXCu@,63,209.05,1953-06-10
550,550,l6QZYQn$sd,1,318.74,2024-03-25
551,551,Aj0sexhivh,29,881.58,1976-03-08
552,552,^H@Z5$Q$aB,59,533.61,1998-08-16
553,553,hMjLpr4751,54,52.97,1960-12-22
554,554,&bMv@%Zq2B,47,718.92,1958-10-15
555,555,DScGqzeTEi,59,231.75,1978-05-22
556,556,2*Wd%gNGXx,9,978.4,1983-09-09
557,557,jus%pCGlxo,96,871.56,1999-11-21
558,558,iTOYwT2Y&R,69,38.82,1960-07-04
559,559,Zyj6VS@n1g,85,259.45,06aU9j
560,560,#rb$AC02g$,11,343.86,EQiIwO
561,561,DliCDNC&^6,40,660.57,1999-02-25
562,562,b^rAAp8TqO,68,110.03,2011-08-05
563,563,rg2TCt4quC,34,273.98,1983-02-11
564,564,3Iwa!1hw3D,88,111.9,2001-07-23
565,565,qjSgCaHMab,64,214.09,2006-04-21
566,566,GGE %8j@VM,72,13.08,2010-04-04
567,567,G9fMKQEeR*,3,347.59,mX5OoJ
568,568,Irh50A6ab1,48,218.06,1MrcGk
569,569,R74mr1CQ^%,75,262.65,1964-02-04
570,570,Fnv6leyhyw,36,927.45,1998-09-06
571,571, ikB4SxXEC,34,98.76,1957-01-14
572,572,Zf0r90yu7M,96,618.87,1979-12-17
573,573,Bduquy5rhz,17,270.69,1966-03-12
574,574,3Qjem3!!bw,49,505.04,2004-12-03
575,575,lP5PPj# Bl,17,200.64,2020-08-08
576,576,^xCuaY%!tZ,41,575.93,2011-03-23
577,577,tBo%pF^&mz,50,935.29,2008-04-26
578,578,Hm*CKWxZOP,84,843.99,1985-01-10
579,579,bBX@J@4#WQ,41,142.55,1978-02-11
580,580,bI2Mi9D 1e,11,748.46,1975-03-04
581,581,t$ ys^jegh,56,438.47,2004-08-10
582,582,M*Q32@zm0b,67,659.02,1969-09-18
583,583,!MhtjX#xYW,47,451.87,2020-03-06
584,584,y$pXUL7ujY,9,393.85,1956-01-28
585,585,ilRuTbxSX ,10,47.77,1994-06-06
586,586,&A*%Is@t7#,77,343.1,1970-07-28
587,587,WafCEaGhn ,50,620.21,1991-02-06
588,588,DB!tjuhdcT,5,627.17,1995-04-03
589,589,a1@$jj$h91,19,863.26,1971-01-05
590,590,#g!6xLq7sP,63,220.85,UqxKV2
591,591,YGrQId123U,29,578.9,1972-04-08
592,592,J^xDiSykJ4,33,403.88,1964-12-06
593,593,rDmXNf3fNI,29,281.87,2000-08-13
594,594,FIX0dPnymp,78,181.43,1956-05-02
595,595,&z1^95cKtp,9,847.18,1984-07-07
596,596,q9!xYjhaBE,10,720.93,2007-02-10
597,597,aM2FYah7d%,61,20.43,1990-02-20
598,598,7Yh%vOvxi@,83,427.83,1969-01-27
599,599,J*sgwd2q#0,48,116.65,1958-02-21
600,600,* 6$tl@tu@,43,138.39,1977-05-01
601,601,Vkj$Rms1na,30,930.34,2011-11-10
602,602,YPrEQs!^%$,38,109.42,1957-11-21
603,603,EAxCy7JPWC,60,466.94,1957-04-04
604,604,1ItE@kmJ^q,4,617.68,2003-04-06
605,605,S$mLX%3*SV,68,897.8,1976-05-12
606,606,L& SMdp6X*,94,927.5,2020-01-12
607,607,9WiObi!DQp,98,53.84,1963-10-11
608,608,^leWRs6JSE,7,921.62,4BtTcm
609,609,1XOZo!FHE7,92,508.84,2002-05-14
610,610,L$LAuKgvvz,39,899.67,1979-05-06
611,611,nsCB4@Rr4V,74,537.27,2014-02-08
612,612,I05w47lFF*,99,894.66,1994-10-24
613,613,fZ0znF3QtI,70,498.96,1984-06-25
614,614,7g!8o GFTN,35,972.84,1954-04-11
615,615,0oLatckicn,34,577.35,1967-07-17
616,616,Ir4ATF82ao,72,926.42,1956-12-02
617,617,8gHxCw##!M,57,378.3,2015-03-10
618,618,fOPDr9Wb6D,54,224.41,1964-01-26
619,619,XS%!H#HMG@,82,395.17,2018-07-26
620,620,8%v%h!ecJ0,18,805.29,1963-04-09
621,621,OoAkmfmyL1,76,830.7,1959-02-07
622,622,fSgaBG9B*E,58,756.52,1988-01-02
623,623,P6JvZMM^r@,96,71.87,1983-07-17
624,624,eF5*0MuQL%,15,618.3,2017-11-06
625,625,OTOY^Y!yq&,19,474.2,1992-09-19
626,626,GMM#rkLYOI,21,461.44,2004-11-26
627,627,bQu93VU 7H,98,170.56,2023-06-27
628,628,qHigjVJcaq,48,539.67,2013-05-15
629,629,62WP169PY ,63,280.94,2008-05-11
630,630,Vos1xibaA4,1,540.31,1966-01-10
631,631,PzlLGYz5H$,36,463.92,1994-10-11
632,632,GGw%gUKanF,28,765.49,1998-12-13
633,633,7*A#TVLtE4,28,905.34,1983-03-12
634,634,6*YQFAFlTs,100,909.06,XRpy63
635,635,vQHj*Rg99j,30,173.03,1962-08-04
636,636,Pna3lREeTV,31,841.55,1969-09-11
637,637,xjkXxuMNO9,85,562.13,1996-03-15
638,638,*5s4#9CUIt,35,63.0,1977-09-09
639,639,x%jE^YvQqD,32,113.3,1989-02-04
640,640,uqnVkqW9Dm,71,298.2,2013-12-02
641,641,PwoQSCxu0J,49,707.28,1986-04-24
642,642,IRXK5hKL$s,32,382.58,2001-02-23
643,643,B vbuXpOdR,28,444.63,2014-03-23
644,644,Neh4Nsk$93,66,205.45,2001-07-28
645,645,kHIx2j bGD,13,548.38,1983-05-06
646,646,9@orQnf4iT,86,182.99,1958-07-19
647,647,ymibqSyiB8,3,291.2,1961-02-18
648,648,!AXF03W3Ao,57,337.68,2005-07-23
649,649,Ii^OI*nYDr,72,98.9,1990-05-18
650,650,iViuaC!KAR,2,72.37,pig2mE
651,651,CIiWDAA%Lb,73,909.74,2022-07-14
652,652,xOSdmb6FYm,16,642.49,1974-01-18
653,653,RUaL!wk@V0,71,944.7,1980-03-27
654,654,GBecQV^Jad,90,523.94,2024-10-07
655,655,m%fUfLpu6h,3,912.3,1999-05-04
656,656,Z&So0O64G!,79,491.77,2018-11-11
657,657,@&OM&OH ^O,81,452.14,1968-05-27
658,658,Y51Wt5ia6z,26,634.93,ofplxp
659,659,AXM2yJAXmP,3,339.04,1983-07-22
660,660,c mevVxAZh,24,900.97,1953-11-27
661,661,EvmUW#pYXU,83,99.39,1982-07-27
662,662,V z^0WH9KR,54,599.87,1992-08-28
663,663,kL*NKZWI9L,85,532.23,2014-03-09
664,664,ExXOL!yQi4,42,861.18,1993-10-28
665,665,XZEVEX8HTg,12,607.67,1970-07-13
666,666,xo1$T*llKp,93,311.36,Ld4UyO
667,667,TjSDQd8ocV,36,356.86,2010-12-12
668,668,bR7cdfdexc,84,512.12,2003-10-21
669,669,74XhqsR9%x,99,416.61,1965-08-24
670,670,1IM7X&3x@O,32,243.05,9lXJh1
671,671,V$3qtAy8*z,79,343.29,2004-06-18
672,672,ZAD!mNK7aW,27,115.67,2024-02-05
673,673,s8C2wZ%Tb7,89,868.41,2001-03-09
674,674,@SQeCtCjAv,34,210.89,1998-02-18
675,675,gcSqYY%tpb,88,779.4,1973-05-13
676,676,gcLr2UNEEG,25,816.44,1978-02-16
677,677,Q@hy4yMgag,25,600.2,2013-06-15
678,678,9d3xoFS2&S,91,530.63,2001-12-04
679,679,c9S^6hv9!*,57,73.6,1979-10-25
680,680,O$^GF4w#yP,91,915.47,2004-07-01
681,681,s&qzqp^iyk,78,95.31,2004-01-08
682,682,wVk2WJAo3e,35,631.49,1966-02-28
683,683,9ZBj5UdYc^,22,895.61,1992-07-09
684,684,PdW4msEla&,31,755.88,1981-07-12
685,685,ZMFri@p12U,97,825.25,1963-02-13
686,686,tkK&ka7dQ3,50,214.15,1982-02-24
687,687,0Qde#zmMye,15,840.75,NnNRnJ
688,688,1fTlOQpmZF,33,20.64,1977-12-01
689,689,XfQAP8Z4cN,54,502.66,1980-07-11
690,690, u2cQsP1JV,57,454.38,1952-06-14
691,691,*iXHQ6GNnk,85,956.7,2017-02-23
692,692,RiCUN9y7cA,61,646.48,1953-11-17
693,693,lZ8*K5FTPA,21,634.39,o4IEdS
694,694,y96*^N2%Vr,80,261.93,1957-04-10
695,695,OQVCUGlDIj,85,303.97,1995-09-07
696,696,pR#4&GjF2c,1,515.62,2001-06-24
697,697,$rJR& j9g^,71,453.29,1974-09-08
698,698,*T3e4J*aWU,46,36.07,2000-03-21
699,699,PVgpYcJOlp,39,351.05,2004-10-12
700,700,!bqj^vbW a,66,300.68,1989-04-16
701,701,d@^ THr3TL,11,65.29,vM4tvU
702,702,vL$kzvs3Yn,83,339.7,2006-04-08
703,703,E&C5jYMfm7,80,486.11,1964-01-21
704,704,y#2Rda4mXm,65,784.83,1978-02-14
705,705,b#Lb@XJo1b,64,485.1,2016-01-24
706,706,goq5d#Xa7V,100,527.87,2001-06-07
707,707,JMn@pMn3M%,45,534.73,2011-08-18
708,708,ttqkf^ANgq,74,251.31,1981-12-20
709,709,6XdXSLw@2*,2,275.66,1977-06-22
710,710,*sdG M9z2*,3,25.56,2018-10-09
711,711,ji$3ehArnj,25,877.71,1981-03-02
712,712,0Z^Lu&drH!,48,985.92,LKk9fu
713,713,lDg7qXb838,13,310.37,1969-05-15
714,714,B^bLEe1&OU,63,598.18,VHD0aI
715,715,NjYUb62VZc,70,803.98,2011-09-25
716,716,$3by%REZ B,6,141.41,2006-12-07
717,717,kCw#^khqAZ,60,563.21,1972-09-16
718,718,n^$@a9sFov,48,930.23,1994-06-10
719,719,v5Jbz!NaOH,17,836.08,1971-05-28
720,720,E1W1bYwD#G,89,319.46,djXG0F
721,721,8KaXeFowIV,52,36.62,2010-09-28
722,722,Wqztack 0n,75,344.7,2004-07-10
723,723,31tsnxT5bX,17,391.92,1962-03-10
724,724,karwS*RBxl,9,548.93,1972-10-03
725,725,oI%FgpUWvW,95,168.0,1987-03-08
726,726,UVO1dnSw2b,7,454.73,UOJADy
727,727,TR66ak%c%T,45,793.6,1982-01-23
728,728,&52y^VjKXf,1,201.37,1977-08-26
729,729,Bzl6v3h9N1,1,997.17,1991-09-15
730,730,w$K @jXHg ,40,134.85,2021-07-22
731,731,pPfL8Hs1UL,11,10.58,1988-10-21
732,732,PlR9KvCJmM,85,956.31,1998-12-05
733,733,9DgsS5&%GN,49,377.43,1952-05-27
734,734,0nreMgiAPf,41,247.61,1997-03-18
735,735,y$2e6!a0Vy,61,855.97,2004-06-03
736,736,@q4lK!6wa5,98,969.26,1950-09-18
737,737,s$msWAkjgD,50,811.48,2018-12-06
738,738,4KNpjEGvzl,85,457.16,1997-05-28
739,739,VoGZ&t8L@e,44,905.64,1988-11-21
740,740,!BWH3AY3JU,79,159.33,1973-05-26
741,741,M%JHHWb^ P,72,188.33,1992-09-08
742,742,x@f3yJAmxb,8,683.49,1983-11-24
743,743,8HDy4cSn@G,3,650.39,oRhOHT
744,744,jYTa@%hz^s,57,283.05,1990-10-21
745,745,DJ &gHiqBA,10,592.35,1987-07-09
746,746,342Mg^MJMx,10,628.77,vwfih3
747,747,@12ksJ9eRJ,59,588.63,1976-08-17
748,748,muV5C EHJd,13,468.26,1995-06-19
749,749,ZiScCkP8b&,30,815.02,eOYRp4
750,750,3i9Tf39$8v,1,252.15,3EkyWO
751,751,7DY2I%mDMm,71,906.56,1997-09-14
752,752,zlC*1YMbih,31,474.71,1991-10-17
753,753,^aEf%TuAbR,24,842.8,2004-05-04
754,754,11I4GlzhFb,11,768.64,yf9NvV
755,755,esAd9l0nx5,51,608.0,2021-03-06
756,756,YfKi%E9a^t,29,536.01,MDecpV
757,757,K6GWL0dhRi,70,738.19,n5yJtY
758,758,*P0Fn$jv7L,61,480.31,1998-05-07
759,759,we45$5Slix,47,479.73,1996-05-08
760,760,2qYk9G1el7,61,254.09,1976-11-14
761,761,F%St415@*1,71,970.16,2004-11-09
762,762,2nIkpWVIPY,8,576.71,1978-09-12
763,763,@alvXGVImK,56,40.13,1964-11-11
764,764,CUBfeZ2Nti,91,69.04,2004-09-27
765,765,%rqiK07Nnh,30,163.3,2009-06-02
766,766,7@VBNxog8m,45,400.67,2011-03-08
767,767,xw@*fVEjEz,20,655.67,1975-08-12
768,768,017$*XGEk$,87,249.24,2020-05-25
769,769,5Sra DXTPF,87,358.51,2012-04-10
770,770,Q9K*RXWyWx,31,373.56,2003-07-27
771,771,yTEd2xe2dT,39,972.9,1976-06-08
772,772,QYxT HnJt2,54,73.1,jkjCGM
773,773,c^iUzP^TSx,93,352.53,2006-09-19
774,774,liKwRhWztu,49,184.44,2012-08-28
775,775,6zB4d9FV1B,19,522.56,1984-08-12
776,776,#F&rM$C5I#,61,397.14,1977-02-11
777,777,5tdN5ZaWlG,13,321.03,1956-09-19
778,778,5Gmn6WG8Ul,16,979.8,1970-10-23
779,779,62UT3UZKf&,17,865.29,1976-01-08
780,780,GMWOrfGWyG,28,839.49,olzLwh
781,781,IzD4Zt^K6 ,75,586.83,1992-06-12
782,782,EsJic8wF#y,14,191.61,2015-05-18
783,783,hjuhQ*y2dD,87,333.32,1979-08-19
784,784,mg aOzGe&W,10,689.18,1972-10-02
785,785,exg$ESD54$,42,173.5,2009-07-15
786,786,WT3O%4shgv,54,834.13,1955-07-11
787,787,L3b!&*BsUq,83,460.54,1956-05-11
788,788,FayqAYE@T5,81,947.24,2014-01-12
789,789,IiBWD^HRPz,81,792.02,2008-11-18
790,790,ujdI ivlEe,72,594.35,2018-06-26
791,791,iRpEpMC4c6,3,865.4,1980-01-28
792,792,CQjiLKjORd,43,124.02,2004-06-21
793,793,Qyow%Sxt6G,54,583.71,1963-02-22
794,794,h4EC@JAtsn,64,432.11,5uWyTY
795,795,#DRDZB^OON,26,839.2,1985-04-25
796,796,@5^^1hZNs&,15,787.86,2017-01-07
797,797,OsX%Hkjn0n,24,368.55,1974-03-14
798,798,yTtN%n%6hI,55,588.28,1981-05-21
799,799,9u!6#dv4CZ,78,375.42,1998-02-04
800,800,KdoBRaQK5H,52,230.88,2007-09-22
801,801,&Bve$ ^1pO,68,340.29,2003-05-14
802,802,&^VGtwL t&,55,77.78,1955-04-05
803,803,AN1kFqVjUe,88,968.87,1956-10-01
804,804,^GihU1WIyR,69,81.92,1994-05-21
805,805,*B5EaSFpee,86,737.06,1987-12-18
806,806,PsJm6uH1Y3,58,317.4,1988-01-08
807,807,*u2IM$DDmu,27,444.77,1978-04-12
808,808,pVZ!jqV#^t,27,305.52,SnAhvp
809,809,Hy$7TlIi^C,85,151.41,1976-06-20
810,810,2Nq7vx5AJ@,76,338.78,1956-02-13
811,811,5VIMpKyJR$,52,459.98,2022-07-23
812,812,#hzHqh&W0#,83,410.66,1972-01-04
813,813,# ho6B^z8G,43,124.94,1965-02-04
814,814,ML3nl@uPAm,94,778.79,1953-12-28
815,815,Hcm^#e7U3m,10,449.13,1965-08-27
816,816,i*cMOZ$W!4,60,345.61,1967-11-04
817,817,#xdG6Hu@B&,16,149.55,1998-01-08
818,818,N1dkI6!FZ^,17,920.74,2008-01-03
819,819,3gqzoNriPl,59,180.47,2009-01-14
820,820,G$nFE4lKg7,63,57.21,1964-12-28
821,821,d&jxbq%61f,69,399.84,1965-05-12
822,822,J2hfSDiK86,56,854.8,2002-06-18
823,823,JX8HtzuYj9,69,748.82,2021-11-03
824,824,zvXxD$SVfx,18,650.25,1980-02-17
825,825,wGapLQCrs8,14,146.65,1954-02-06
826,826,k#4nWz4xal,89,75.46,1951-02-24
827,827,RVbovvbDmQ,23,813.96,1957-10-17
828,828,wtC6S*%V*O,39,832.79,2015-11-08
829,829,ffiM#iBS8C,73,959.88,1955-01-10
830,830,GD3bS$Rc5h,48,307.69,1984-04-24
831,831,0&a1COh^ul,24,693.0,1983-10-02
832,832,Pn*GtXDHWs,74,546.44,2018-01-08
833,833,JhGl*CRw^k,90,468.73,1984-11-19
834,834,Qj!#mTeDg9,28,333.47,gtcVmo
835,835,Snf7VOr73M,84,931.16,1990-08-25
836,836,QLuz1V#BN2,12,38.37,14kovg
837,837,Tq4@8OobG6,31,141.41,1982-05-04
838,838,8rUF%Vnt5D,84,883.44,1960-11-26
839,839,CsceS3%kea,22,893.62,SqVqSg
840,840,m3kRl09HG2,2,370.26,1986-11-08
841,841,^VHNknGL$f,19,589.42,2023-10-25
842,842,D*et@H2 sq,2,645.19,1967-07-17
843,843,9vxxykYJ0@,2,873.28,1990-12-21
844,844,*MVph%$&w9,86,81.96,2006-08-04
845,845,U3xYJkqWtg,10,209.79,1987-05-22
846,846,CH1&qGDm^k,84,13.76,1973-11-02
847,847,&n6OT2C1gA,1,856.95,LrDiC5
848,848, LjMJgH3bZ,89,160.76,1954-06-15
849,849,8vAzB5LNsM,67,319.87,1997-11-06
850,850,wWe2a*NGur,13,754.95,2023-12-14
851,851,5!vn$MMs%R,30,442.85,2008-08-25
852,852,67x7slG% p,28,933.66,2007-12-22
853,853,XlsD$&7j!T,78,291.29,1964-10-16
854,854,mHp^CB!ZLg,31,670.6,2005-12-02
855,855,^$@GbrO*9 ,17,490.46,1987-12-26
856,856,kEZYYhO8el,63,739.87,1970-02-01
857,857,VtLEvw @3o,44,541.55,9VKh8f
858,858,Qfgv7et!JR,28,518.04,1977-01-07
859,859,e Yw^d113H,90,57.08,1992-03-19
860,860,6XuQxfEmKI,87,387.78,1961-12-26
861,861,^f$VRuGmh5,97,917.48,2009-11-15
862,862, 7*n5Pz^I#,12,29.26,1954-09-25
863,863,#ze9jjgJne,6,93.41,1960-05-12
864,864,Ow@GmfycQ#,55,676.84,1963-04-20
865,865,%GHKpSV9&m,78,597.96,1951-11-05
866,866,jX!WpIk#Ns,4,250.42,1950-03-04
867,867,CvSHnpoxK1,15,432.74,1995-01-25
868,868,H2UiYid@5N,85,947.33,1973-06-16
869,869,A3VMu5ewOJ,15,228.93,1992-07-07
870,870,OZVxwWC4P4,64,524.57,2012-03-21
871,871,Kc%kCGSFzw,58,602.99,1959-03-24
872,872,VxnR8ggYfq,86,169.53,1958-12-10
873,873,1tWp#CLVDF,38,676.51,2013-06-21
874,874,YFvM*H8d$C,60,58.68,1968-10-23
875,875,04c@U6j3U$,61,247.47,1972-11-10
876,876,l66*lHFdim,15,600.99,1986-01-15
877,877,MCEBAd0wmu,1,490.75,xm7aoQ
878,878,u$U Sh2b#%,65,456.7,1980-07-07
879,879,Y5yErXBHf$,85,983.36,1954-02-23
880,880,K&QoG!O#38,87,671.75,1959-08-28
881,881,Gl6vT1!TEA,72,681.92,2013-05-16
882,882,pGjXOp@9%n,65,790.23,2004-08-04
883,883,9rohSfKCb8,86,555.58,6fuuW7
884,884,OTc !GZMp2,23,665.01,2007-05-21
885,885,xz#jcQQ10O,12,120.12,1985-04-02
886,886,WCHHoPFuf@,3,881.48,2005-02-19
887,887,*2x0qT#fOd,85,545.06,1959-06-04
888,888,nrqT4*a0m5,32,280.12,1996-10-25
889,889,IE1BBxCesa,59,615.4,1985-08-27
890,890,VTm4%KS*Mw,96,251.25,bPQ9Yh
891,891,kx2IRaWvsx,54,184.02,2022-06-27
892,892,nF$jmkA3Bk,44,901.92,1993-01-24
893,893,ssf*8#VH3z,36,21.3,2016-10-13
894,894,ZKMyLxFvGi,89,575.64,1987-07-07
895,895,VW3%m1r@16,19,953.72,1971-09-13
896,896,d@55O0ku38,93,83.34,2003-02-11
897,897,Fs!T2Av44r,59,706.55,flkJ8Y
898,898,yU#%rGXsF7,74,437.03,1967-09-03
899,899,^t!4w&7G2l,6,58.5,1975-06-03
900,900,j#J3l$J&W#,66,65.11,1967-07-28
901,901,*BVL2Ic $r,22,60.72,1972-03-10
902,902,3N3eKMuktV,35,331.85,1956-12-09
903,903,U7kbRingx%,34,836.38,58xDxc
904,904,dftv@A@jo%,69,614.25,1991-06-11
905,905,vBtGXeg6z7,64,986.6,2016-08-08
906,906,EpM7JK r8n,40,189.87,2010-05-05
907,907,kqDkf#QotU,80,551.76,2023-03-26
908,908,seFxW#D@WL,38,929.11,2003-10-13
909,909,kNsA18rBt3,16,610.25,1991-02-27
910,910,oKHYb081HI,37,662.92,1982-06-22
911,911,otp7f#6kai,12,67.34,2009-11-23
912,912,fDsm2u6R$k,100,247.51,1984-12-13
913,913,daBMvogw#F,70,967.11,1995-01-14
914,914,0MxtmumI q,43,914.61,1994-07-04
915,915,vaIJ5b5y&m,45,513.12,r9TSSZ
916,916,YdcqcEF#yd,67,26.79,2006-01-25
917,917,F Ik021ni$,27,703.91,1961-02-14
918,918,t!MAxu@ep&,86,106.43,1975-12-02
919,919,v@Mxzy4&Eq,6,819.42,1970-05-20
920,920,o0z!s uXhh,73,135.27,2025-02-16
921,921,GAdhkPazzK,36,472.66,1992-06-05
922,922,uVjYJGYwEL,19,625.95,2005-07-13
923,923,@XuChovx9P,95,575.49,1994-02-07
924,924,%PiTAJkO$7,91,126.6,1962-09-16
925,925,wgjE CkfOD,86,385.57,2009-08-26
926,926,zpFl8odBeP,11,718.73,1980-08-13
927,927,PFURA!iGcN,79,27.14,2018-02-13
928,928,QrM%xqZsok,3,104.0,1958-09-19
929,929,b uu2 PAr2,8,530.64,1999-05-24
930,930,axj4KDc!KB,77,87.47,1961-06-01
931,931,g$Pq9wM m6,51,364.87,1983-10-19
932,932,$WeyCcPWdJ,68,472.3,2016-09-27
933,933,Dgjc50fzox,64,365.85,1952-12-19
934,934,hz3v1ro4GG,84,786.22,1983-09-11
935,935,u@ FyXn@S4,90,57.09,1962-06-07
936,936,4y6okvhi&3,54,756.89,2020-09-14
937,937,DkusXeti#3,44,276.02,1996-12-07
938,938,l&y85O#mwf,90,244.09,1976-01-14
939,939,$hXAV#A2cw,46,611.88,2004-11-06
940,940,#hXdOY*IeC,69,745.42,2019-09-26
941,941,zzzkJKiQK8,91,131.03,1979-12-02
942,942,gtCO3 #lh4,33,915.54,2012-12-04
943,943,&Apqi4AaGP,74,146.36,1986-01-25
944,944,x$j6y3mysB,82,471.91,2009-01-02
945,945,CDDg1%$#1f,57,514.13,1986-10-01
946,946,^wtX9BlJg4,61,890.91,EyMbkY
947,947,Ya6ZI4$1KA,77,554.33,1991-01-08
948,948,M^8^W8kK$H,71,370.23,1983-05-07
949,949,#0rVfhoq4i,18,410.7,1965-09-09
950,950,cEUbO#Qd9E,96,612.62,1965-06-02
951,951,9rx^2Qz4gx,16,716.98,2019-11-03
952,952,Lqvq%4DsxC,94,631.02,2020-08-15
953,953,V1G*5$5*rI,94,114.9,1996-04-03
954,954,0#4@9lIID0,15,402.17,1992-12-24
955,955,J7Hllr0LZB,12,492.51,Azr5x6
956,956,5RWjj1yH%m,38,211.87,1990-06-23
957,957,s@z%QcFieD,48,147.43,cI9g37
958,958,KDrSBusHnz,100,888.19,1974-09-04
959,959,JuFWUEW&Gj,69,885.55,2021-02-13
960,960,gnNzkK4ZGY,3,593.83,1952-12-02
961,961,5Dsn*MFjwQ,49,926.33,1975-07-11
962,962,yZTKYP48#n,50,502.83,1989-09-17
963,963,nfhmYgK23*,92,58.79,1998-06-18
964,964,dEjbUngkL ,95,40.0,1952-12-18
965,965,%QA3i*erk*,97,694.95,nOMNbP
966,966,&is6u@b1Kg,99,911.43,2008-11-28
967,967,pkX^DQ tHC,42,360.27,1952-11-13
968,968,OF^#hvFYJl,32,874.7,1952-03-28
969,969,tElVAiPU!E,3,550.2,1979-06-10
970,970,IW61Oa53bB,9,235.14,2013-09-22
971,971,^E&rBMbkk ,37,952.45,1957-06-24
972,972, azVh W!jT,90,992.35,1959-04-11
973,973,rno8xcf@ t,77,549.45,1993-09-13
974,974,c!5XJwRebP,17,594.46,1984-07-13
975,975,VAlsbRG2wO,65,127.91,2018-02-05
976,976,Svbi9m 7CW,69,32.09,2025-09-16
977,977,w!fKpFH8 Z,35,97.54,1979-11-04
978,978,^d%8#$VDiz,18,258.97,1963-11-07
979,979,l78fFdvd$W,62,945.04,1979-03-13
980,980,UtzdtgAOsD,62,913.95,2007-11-07
981,981,%yQ8oBiNia,29,139.44,1982-01-18
982,982,$QDI9h@HJZ,50,303.16,fHXWl7
983,983,YglG!ID7*K,89,578.84,1971-11-14
984,984,1PZ*2QGiZ9,7,193.36,1986-04-16
985,985,4@&d#H#S&y,57,902.36,2015-09-25
986,986,WX2P9rYwKx,87,107.14,1956-05-14
987,987,psV!j8pYY3,50,816.9,1986-08-13
988,988,zeI@$459l!,59,498.64,1956-05-03
989,989,GqI^d5okpL,99,396.43,2020-03-27
990,990,%whFE703UI,59,211.12,1993-03-08
991,991,*vY4d$8xQ%,68,540.3,Tdje6S
992,992,bE0wK%bAN^,9,801.58,1954-03-07
993,993,*msSnw48wW,92,763.32,1980-06-05
994,994,79TrTC^Opv,89,31.83,2017-12-15
995,995,$D33Usvn1V,50,725.5,2001-02-22
996,996,4%2sPQRB% ,77,893.85,1977-01-05
997,997,i$gyN!8T2W,61,769.71,1970-12-18
998,998,7%vG@HG6x8,73,202.86,1974-12-03
999,999, h#x%Q11yk,7,524.98,nN4jS0
1000,1000,dDs5ym$N25,76,152.65,1996-04-08
1001,1001,8IqWVphUqC,14,133.75,1976-02-02
1002,1002,3fx0c9e5Ha,92,78.75,1978-07-23
1003,1003,bdj @WTOUt,30,913.14,1996-05-24
1004,1004,!DQ7hGzlk3,42,794.97,2002-12-20
1005,1005,f921vwxSub,37,24.27,1975-05-13
